Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,AVG,OBP,SLG,GDP,CS,H,OPS,NameASCII,PlayerId,MLBAMID
"Tarik Skubal","DET",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tarik Skubal",22267,669373
"Johan Oviedo","- - -",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Johan Oviedo",22487,670912
"Roansy Contreras","PIT",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roansy Contreras",22810,672710
"Juan Lagares","LAA",20,62,0,4,0,0,0.032258064,0.241935483,0.183333333,0.209677419,0.25,0,0,11,0.459677419,"Juan Lagares",5384,501571
"Nathan Eovaldi","BOS",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nathan Eovaldi",9132,543135
"Miguel Sanó","MIN",20,71,1,1,3,1,0.126760563,0.352112676,0.083333333,0.211267605,0.133333333,0,0,5,0.344600938,"Miguel Sano",12164,593934
"Zach Eflin","PHI",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zach Eflin",13774,621107
"James Norwood","PHI",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"James Norwood",16440,656803
"Ryan Yarbrough","TBR",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Yarbrough",16502,642232
"Eric Stout","- - -",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eric Stout",16873,657770
"Elieser Hernández","MIA",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Elieser Hernandez",16933,622694
"Sean Newcomb","- - -",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sean Newcomb",16943,656794
"Matt Beaty","SDP",20,47,0,6,1,0,0.042553191,0.170212765,0.093023255,0.170212765,0.162790697,3,0,4,0.333003462,"Matt Beaty",17710,607461
"Aaron Civale","CLE",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aaron Civale",19479,650644
"Bailey Falter","PHI",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bailey Falter",20070,663559
"Ryan Feltner","COL",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Feltner",21446,663372
"Mike Minor","CIN",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mike Minor",10021,501985
"Drew VerHagen","STL",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drew VerHagen",13424,572403
"Antonio Senzatela","COL",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Antonio Senzatela",15488,622608
"Luis Severino","NYY",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luis Severino",15890,622663
"Clint Frazier","CHC",19,45,0,4,1,1,0.155555555,0.244444444,0.216216216,0.355555555,0.297297297,1,0,8,0.652852852,"Clint Frazier",15983,640449
"Blake Taylor","HOU",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blake Taylor",16418,642130
"Ralph Garza Jr.","TBR",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ralph Garza Jr.",17682,621248
"Josh Sborz","TEX",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Sborz",18323,622250
"Tres Barrera","WSN",19,53,0,2,4,0,0.037735849,0.301886792,0.18,0.211538461,0.2,1,0,9,0.411538461,"Tres Barrera",19977,668663
"Adam Oller","OAK",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adam Oller",20132,670124
"Nick Lodolo","CIN",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nick Lodolo",26378,666157
"Graham Ashcraft","CIN",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Graham Ashcraft",27552,668933
"Tommy Hunter","NYM",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tommy Hunter",1157,488984
"Cam Gallagher","KCR",18,47,0,1,5,0,0.063829787,0.276595744,0.214285714,0.266666666,0.333333333,0,0,9,0.599999999,"Cam Gallagher",12981,595956
"Michael Lorenzen","LAA",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Lorenzen",14843,547179
"Keynan Middleton","ARI",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Keynan Middleton",15264,641871
"Jake Reed","- - -",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake Reed",16209,596082
"Javy Guerra","- - -",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Javy Guerra",17292,642770
"Cole Tucker","PIT",18,63,0,3,2,1,0,0.396825396,0.174603174,0.174603174,0.222222222,1,0,11,0.396825396,"Cole Tucker",17326,657061
"Trevor Kelley","MIL",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trevor Kelley",18454,665001
"Freddy Peralta","MIL",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Freddy Peralta",18679,642547
"Kyle Lewis","SEA",18,62,3,6,5,0,0.080645161,0.306451612,0.142857142,0.225806451,0.303571428,2,0,8,0.529377879,"Kyle Lewis",19508,641786
"Jason Alexander","MIL",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jason Alexander",19666,669920
"Jesús Luzardo","MIA",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jesus Luzardo",19959,666200
"Miguel Vargas","LAD",18,50,1,4,8,1,0.04,0.26,0.170212765,0.2,0.255319148,0,0,8,0.455319148,"Miguel Vargas",20178,678246
"Livan Soto","LAA",18,59,1,9,9,1,0.033898305,0.220338983,0.4,0.413793103,0.581818181,1,1,22,0.995611284,"Livan Soto",22471,670869
"Oswald Peraza","NYY",18,57,1,8,2,2,0.105263157,0.157894736,0.306122448,0.403508771,0.428571428,3,0,15,0.832080199,"Oswald Peraza",22823,672724
"Matt Wallner","MIN",18,65,2,4,10,1,0.092307692,0.384615384,0.228070175,0.323076923,0.385964912,0,0,13,0.709041835,"Matt Wallner",26466,670242
"Justin Upton","SEA",17,57,1,2,3,0,0.105263157,0.403508771,0.125,0.263157894,0.208333333,1,0,6,0.471491227,"Justin Upton",5222,457708
"Scott Alexander","SFG",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scott Alexander",10591,518397
"Yolmer Sánchez","- - -",17,44,0,1,2,0,0.113636363,0.295454545,0.108108108,0.214285714,0.108108108,0,2,4,0.322393822,"Yolmer Sanchez",11602,570560
"Nick Ahmed","ARI",17,54,3,7,7,0,0.037037037,0.277777777,0.23076923,0.259259259,0.442307692,2,1,12,0.701566951,"Nick Ahmed",12147,605113
"Andrew Kittredge","TBR",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andrew Kittredge",12828,552640
"Derek Law","- - -",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Derek Law",13133,571882
"Eduardo Rodriguez","DET",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eduardo Rodriguez",13164,593958
"Jesus Tinoco","TEX",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jesus Tinoco",16300,622786
"Gabe Speier","KCR",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gabe Speier",17170,642100
"Garrett Cleavinger","- - -",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Garrett Cleavinger",17897,664076
"Estevan Florial","NYY",17,35,0,4,1,2,0.085714285,0.371428571,0.096774193,0.2,0.096774193,0,0,3,0.296774193,"Estevan Florial",19151,664314
"JoJo Romero","- - -",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JoJo Romero",19574,668941
"Mauricio Llovera","SFG",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mauricio Llovera",20080,661440
"Sebastián  Rivero","KCR",17,29,0,2,1,0,0.068965517,0.344827586,0.153846153,0.214285714,0.153846153,0,0,4,0.368131867,"Sebastian  Rivero",21735,665861
"Esteury Ruiz","- - -",17,36,0,3,2,1,0.027777777,0.194444444,0.171428571,0.194444444,0.257142857,0,2,6,0.451587301,"Esteury Ruiz",21780,665923
"Braxton Garrett","MIA",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Braxton Garrett",21844,666129
"Logan Gillaspie","BAL",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Logan Gillaspie",22461,670810
"JP Sears","- - -",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JP Sears",23429,676664
"Jordan Groshans","MIA",17,65,1,9,2,0,0.061538461,0.2,0.262295081,0.307692307,0.311475409,2,0,16,0.619167716,"Jordan Groshans",23794,677954
"Garrett Hill","DET",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Garrett Hill",25097,682051
"Kyle Hendricks","CHC",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Hendricks",12049,543294
"Erik González","MIA",16,41,0,4,3,1,0.097560975,0.292682926,0.189189189,0.268292682,0.216216216,1,0,7,0.484508898,"Erik Gonzalez",13369,570481
"Sam Selman","OAK",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sam Selman",13397,572125
"Lewis Brinson","SFG",16,39,3,5,4,1,0.051282051,0.358974358,0.166666666,0.210526315,0.472222222,0,0,6,0.682748537,"Lewis Brinson",14352,621446
"Andrew Knapp","- - -",16,46,0,4,4,0,0.108695652,0.260869565,0.128205128,0.239130434,0.153846153,0,0,5,0.392976587,"Andrew Knapp",14942,595284
"Andrew Heaney","LAD",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andrew Heaney",15423,571760
"Jeff Brigham","MIA",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeff Brigham",16631,656257
"Junior Fernández","- - -",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Junior Fernandez",18496,658551
"Josh Rogers","WSN",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Rogers",18510,642028
"Drew Steckenrider","SEA",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drew Steckenrider",18806,608716
"Brent Rooker","- - -",16,36,0,1,2,0,0.083333333,0.305555555,0.125,0.222222222,0.15625,2,0,4,0.378472222,"Brent Rooker",19627,667670
"Zach Reks","TEX",16,34,0,3,3,0,0,0.294117647,0.264705882,0.264705882,0.294117647,0,1,9,0.558823529,"Zach Reks",19667,676646
"Cory Abbott","WSN",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cory Abbott",20277,676265
"Rony García","DET",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rony Garcia",20430,665621
"Mark Vientos","NYM",16,41,1,3,3,0,0.121951219,0.292682926,0.166666666,0.268292682,0.277777777,1,0,6,0.546070459,"Mark Vientos",22184,668901
"MacKenzie Gore","SDP",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MacKenzie Gore",22201,669022
"Luis Campusano","SDP",16,50,1,4,5,0,0.02,0.22,0.25,0.26,0.333333333,2,0,12,0.593333333,"Luis Campusano",22217,669134
"Gabriel Arias","CLE",16,57,1,9,5,1,0.140350877,0.280701754,0.191489361,0.321428571,0.319148936,1,0,9,0.640577507,"Gabriel Arias",22563,672356
"David Hensley","HOU",16,34,1,7,5,0,0.147058823,0.176470588,0.344827586,0.44117647,0.586206896,3,0,10,1.027383366,"David Hensley",25111,682073
"Alec Burleson","STL",16,53,1,4,3,1,0.094339622,0.16981132,0.1875,0.264150943,0.270833333,1,0,9,0.534984276,"Alec Burleson",27615,676475
"Abraham Almonte","BOS",15,37,1,7,2,1,0.027027027,0.324324324,0.257142857,0.297297297,0.4,1,0,9,0.697297297,"Abraham Almonte",5486,501659
"Adam Kolarek","OAK",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adam Kolarek",10843,592473
"Aaron Sanchez","- - -",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aaron Sanchez",11490,592717
"Justin Grimm","OAK",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Grimm",11720,518748
"Niko Goodrum","HOU",15,45,0,2,1,1,0.044444444,0.511111111,0.116279069,0.155555555,0.162790697,0,0,5,0.318346252,"Niko Goodrum",12092,592348
"Steven Matz","STL",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Steven Matz",13361,571927
"Pierce Johnson","SDP",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pierce Johnson",13435,572955
"Adalberto Mondesi","KCR",15,54,0,3,3,5,0.074074074,0.37037037,0.14,0.203703703,0.14,2,0,7,0.343703703,"Adalberto Mondesi",13769,609275
"Domingo Germán","NYY",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Domingo German",17149,593334
"Devin Smeltzer","MIN",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Devin Smeltzer",19487,656970
"Matthew Batten","SDP",15,22,0,0,1,0,0.09090909,0.272727272,0.105263157,0.227272727,0.157894736,0,0,2,0.385167463,"Matthew Batten",20157,676946
"Chad Smith","COL",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chad Smith",20190,663385
"Jonathan Araúz","- - -",15,41,1,3,5,0,0.024390243,0.292682926,0.131578947,0.15,0.210526315,0,0,5,0.360526315,"Jonathan Arauz",20275,660620
"Bruce Zimmermann","BAL",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bruce Zimmermann",20370,669145
"Cristopher Sánchez","PHI",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cristopher Sanchez",20778,650911
"Tylor Megill","NYM",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tylor Megill",21318,656731
"Konnor Pilkington","CLE",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Konnor Pilkington",21453,663455
"Luis Frías","ARI",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luis Frias",21997,666818
"Payton Henry","MIA",15,35,0,2,4,0,0.142857142,0.228571428,0.142857142,0.314285714,0.142857142,0,0,4,0.457142856,"Payton Henry",22164,668721
"Josh Winckowski","BOS",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Winckowski",22387,670174
"Jordan Diaz","OAK",15,51,0,3,1,0,0.039215686,0.137254901,0.265306122,0.294117647,0.326530612,1,0,13,0.620648259,"Jordan Diaz",22650,672478
"Josh Winder","MIN",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Winder",24606,680739
"Beau Brieske","DET",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beau Brieske",26079,689225
"Aníbal Sánchez","WSN",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anibal Sanchez",3284,434671
"Fernando Cruz","CIN",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fernando Cruz",7048,518585
"Dallas Keuchel","- - -",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dallas Keuchel",9434,572971
"Tyler Thornburg","- - -",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Thornburg",10688,592804
"Kyle Crick","CHW",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Crick",13182,605195
"Tom Murphy","SEA",14,42,1,9,1,0,0.19047619,0.309523809,0.303030303,0.43902439,0.454545454,1,0,10,0.893569844,"Tom Murphy",13499,608596
"Elier Hernandez","TEX",14,35,0,4,3,0,0.028571428,0.428571428,0.181818181,0.2,0.242424242,1,0,6,0.442424242,"Elier Hernandez",13750,609274
"Luis Perdomo","MIL",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luis Perdomo",14682,606131
"Dom Nuñez","COL",14,41,0,3,2,0,0.146341463,0.243902439,0.121212121,0.243902439,0.151515151,0,0,4,0.39541759,"Dom Nunez",15055,624513
"Jimmy Yacabonis","- - -",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jimmy Yacabonis",15157,642231
"Chad Green","NYY",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chad Green",15552,643338
"Eddy Alvarez","LAD",14,27,0,1,3,1,0,0.333333333,0.16,0.153846153,0.16,1,0,4,0.313846153,"Eddy Alvarez",16959,657193
"Nick Plummer","NYM",14,31,2,4,6,0,0.032258064,0.387096774,0.137931034,0.193548387,0.379310344,1,0,4,0.572858731,"Nick Plummer",18690,663911
"Taylor Widener","ARI",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taylor Widener",19266,642203
"Norge Ruiz","OAK",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Norge Ruiz",19580,650204
"Kodi Whitley","STL",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodi Whitley",19731,676831
"Esteban Quiroz","CHC",14,47,0,3,3,1,0.085106382,0.191489361,0.275,0.369565217,0.275,0,1,11,0.644565217,"Esteban Quiroz",19780,606019
"Adam Haseley","CHW",14,25,0,4,2,0,0.12,0.28,0.238095238,0.333333333,0.238095238,0,0,5,0.571428571,"Adam Haseley",19878,656514
"Adonis Medina","NYM",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adonis Medina",19903,658431
"Zach Logue","OAK",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zach Logue",20231,656657
"Manuel Rodríguez","CHC",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manuel Rodriguez",20794,655889
"Dalton Guthrie","PHI",14,28,1,3,5,1,0.214285714,0.25,0.333333333,0.5,0.476190476,0,0,7,0.976190476,"Dalton Guthrie",21293,656495
"Davis Martin","CHW",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Davis Martin",21448,663436
"Edward Cabrera","MIA",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Edward Cabrera",21690,665795
"Max Castillo","- - -",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Max Castillo",21956,666721
"Jeter Downs","BOS",14,41,1,4,4,0,0.024390243,0.512195121,0.153846153,0.170731707,0.256410256,0,0,6,0.427141963,"Jeter Downs",22202,669023
"Joan Adon","WSN",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joan Adon",22925,672851
"Austin Warren","LAA",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austin Warren",24937,681810
"Matt Davidson","- - -",13,37,2,3,3,0,0.081081081,0.351351351,0.147058823,0.216216216,0.323529411,0,1,5,0.539745627,"Matt Davidson",7226,571602
"Tommy Kahnle","LAD",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tommy Kahnle",11384,592454
"Alex Dickerson","ATL",13,36,1,3,2,0,0.083333333,0.25,0.121212121,0.194444444,0.212121212,3,0,4,0.406565656,"Alex Dickerson",12649,543105
"Chris Devenski","- - -",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chris Devenski",12763,606965
"Phillips Valdez","BOS",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phillips Valdez",15605,570488
"Paul Fry","- - -",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paul Fry",15832,643316
"Kevin Padlo","- - -",13,34,0,0,3,0,0.029411764,0.294117647,0.121212121,0.147058823,0.151515151,2,0,4,0.298573974,"Kevin Padlo",16593,656821
"Richie Martin","BAL",13,33,0,4,3,3,0.09090909,0.303030303,0.166666666,0.242424242,0.3,0,1,5,0.542424242,"Richie Martin",17736,621006
"Max Schrock","CIN",13,27,0,1,1,0,0.037037037,0.222222222,0.153846153,0.185185185,0.153846153,0,0,4,0.339031338,"Max Schrock",17750,621011
"Mike Baumann","BAL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mike Baumann",20206,657508
"Zack Kelly","BOS",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zack Kelly",20349,677161
"Matt Manning","DET",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Manning",20369,666159
"Kirk McCarty","CLE",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kirk McCarty",20555,668948
"Elvis Peguero","LAA",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Elvis Peguero",21652,665625
"Brayan Bello","BOS",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brayan Bello",23920,678394
"Yennier Cano","- - -",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yennier Cano",25911,666974
"Andrew Nardi","MIA",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andrew Nardi",25942,677053
"Tim Beckham","MIN",12,25,0,1,1,0,0,0.36,0.08,0.08,0.08,2,0,2,0.16,"Tim Beckham",7949,542921
"Wynton Bernard","COL",12,42,0,9,3,3,0,0.19047619,0.285714285,0.285714285,0.309523809,1,1,12,0.595238094,"Wynton Bernard",13408,592144
"Ashton Goudeau","COL",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ashton Goudeau",15139,623485
"Zack Weiss","LAA",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zack Weiss",15444,592848
"Chad Wallach","LAA",12,40,1,3,4,0,0.1,0.225,0.142857142,0.23076923,0.257142857,1,0,5,0.487912087,"Chad Wallach",17161,595453
"Sam Coonrod","PHI",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sam Coonrod",17264,656322
"Kelvin Gutiérrez","BAL",12,33,0,2,3,1,0.121212121,0.242424242,0.142857142,0.25,0.178571428,1,0,4,0.428571428,"Kelvin Gutierrez",17468,642721
"Tyler Cyr","- - -",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Cyr",18421,664202
"Cody Poteet","MIA",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cody Poteet",18769,547001
"Walker Buehler","LAD",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Walker Buehler",19374,621111
"Yonny Hernández","ARI",12,28,0,2,0,2,0.071428571,0.142857142,0.083333333,0.153846153,0.083333333,0,0,2,0.237179486,"Yonny Hernandez",19432,660634
"Stephen Nogosek","NYM",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stephen Nogosek",19545,668665
"Jaylin Davis","BOS",12,27,0,4,2,0,0.111111111,0.407407407,0.333333333,0.407407407,0.375,0,0,8,0.782407407,"Jaylin Davis",19552,664041
"Anthony Castro","CLE",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anthony Castro",19789,621593
"Tucker Davidson","- - -",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tucker Davidson",19871,656353
"Alex Faedo","DET",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Faedo",19874,656412
"Miguel Sánchez","MIL",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miguel Sanchez",20074,667376
"Greg Weissert","NYY",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Greg Weissert",20375,669711
"Royce Lewis","MIN",12,41,2,5,5,0,0.024390243,0.121951219,0.3,0.31707317,0.55,2,0,12,0.86707317,"Royce Lewis",20437,668904
"Eduard Bazardo","BOS",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eduard Bazardo",20997,660825
"Adrián Martínez","OAK",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adrian Martinez",21023,661309
"Miguel Yajure","PIT",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miguel Yajure",21111,664337
"Jake Cousins","MIL",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake Cousins",21620,664776
"Korey Lee","HOU",12,26,0,1,4,0,0.038461538,0.346153846,0.16,0.192307692,0.24,1,0,4,0.432307692,"Korey Lee",25543,686676
"Ender Inciarte","NYM",11,8,0,1,0,0,0,0,0.125,0.125,0.125,0,0,1,0.25,"Ender Inciarte",4922,542255
"Michael Pineda","DET",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Pineda",5372,501381
"Jacob deGrom","NYM",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jacob deGrom",10954,594798
"Domingo Tapia","OAK",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Domingo Tapia",12178,593619
"Matt Gage","TOR",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Gage",17381,657424
"Cody Stashak","MIN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cody Stashak",18088,664054
"Matt Swarmer","CHC",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Swarmer",19705,664161
"Bryce Johnson","SFG",11,19,0,1,2,0,0.052631578,0.368421052,0.111111111,0.157894736,0.111111111,0,0,2,0.269005847,"Bryce Johnson",20002,669369
"Iván Herrera","STL",11,22,0,0,1,0,0.09090909,0.363636363,0.111111111,0.19047619,0.111111111,0,0,2,0.301587301,"Ivan Herrera",20599,671056
"Thomas Szapucki","- - -",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas Szapucki",21065,663378
"Humberto Castellanos","ARI",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humberto Castellanos",21183,528748
"Bailey Ober","MIN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bailey Ober",21224,641927
"Cole Sands","MIN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cole Sands",21461,663485
"José Marte","LAA",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Marte",21761,665896
"DL Hall","BAL",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DL Hall",22207,669084
"Lenyn Sosa","CHW",11,36,1,3,1,0,0.027777777,0.333333333,0.114285714,0.138888888,0.228571428,2,0,4,0.367460316,"Lenyn Sosa",22896,672820
"Will Brennan","CLE",11,45,1,6,8,2,0.044444444,0.088888888,0.357142857,0.4,0.5,0,1,15,0.9,"Will Brennan",25660,686823
"Brett Baty","NYM",11,42,2,4,5,0,0.047619047,0.19047619,0.184210526,0.243902439,0.342105263,0,0,7,0.586007702,"Brett Baty",26123,683146
"Danny Coulombe","MIN",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Danny Coulombe",13293,543056
"Terrance Gore","NYM",10,8,0,1,0,3,0,0.375,0.142857142,0.142857142,0.142857142,0,0,1,0.285714284,"Terrance Gore",13658,605253
"Matthew Boyd","SEA",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matthew Boyd",15440,571510
"José Godoy","- - -",10,22,0,3,1,0,0.09090909,0.409090909,0.05,0.136363636,0.05,0,0,1,0.186363636,"Jose Godoy",15808,608422
"Kolby Allard","TEX",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kolby Allard",18694,663465
"Lucius Fox","WSN",10,28,0,2,2,1,0.035714285,0.321428571,0.08,0.115384615,0.08,1,0,2,0.195384615,"Lucius Fox",18899,665650
"Vladimir Gutierrez","CIN",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vladimir Gutierrez",19278,661269
"Andrew Vasquez","- - -",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andrew Vasquez",19482,607755
"Daniel Castano","MIA",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Daniel Castano",19805,641447
"Cody Thomas","OAK",10,32,0,1,0,0,0.0625,0.375,0.266666666,0.3125,0.266666666,0,0,8,0.579166666,"Cody Thomas",19828,642137
"Josh Fleming","TBR",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Fleming",20418,676596
"Edwin Uceta","ARI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Edwin Uceta",20539,670955
"Francisco Pérez","WSN",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Francisco Perez",21018,660906
"Mark Kolozsvary","CIN",10,21,1,3,3,0,0.047619047,0.428571428,0.2,0.238095238,0.45,1,0,4,0.688095238,"Mark Kolozsvary",21304,656627
"Kervin Castro","- - -",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kervin Castro",21656,665645
"Spencer Howard","TEX",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spencer Howard",23252,675921
